wiggler_scale,lambda2,rho,trial,active_rms_rad,max_closure_norm,y_even_rmse_m,y_odd_nl_rmse_m,y_odd_over_rho3_rmse_m
1,1,2.2599999999999998,24,1.13e-05,4.5165986791403797e-14,1.828726358036856e-08,3.5241142243440287e-09,3.0529849188334562e-10
1,1,0.40000000000000002,25,2.0000000000000003e-06,8.5529132796855153e-14,9.3294761374626695e-10,1.13887155358898e-10,1.7794868024827808e-09
1,1,0.56999999999999995,25,2.8499999999999998e-06,6.8083073319118035e-14,1.8944635027301187e-09,3.2954827173712086e-10,1.7794855730892687e-09
1,1,0.80000000000000004,25,4.0000000000000007e-06,7.2179828031235049e-14,3.7317734641195525e-09,9.111044760765654e-10,1.7795009298370414e-09
1,1,1.1299999999999999,25,5.6500000000000001e-06,2.4241536059619956e-14,7.4454286276130027e-09,2.5676540263125507e-09,1.7795130396088921e-09
1,1,1.6000000000000001,25,8.0000000000000013e-06,6.3226099429819574e-14,1.4926833542675932e-08,7.2890293302137432e-09,1.7795481763217142e-09
1,1,2.2599999999999998,25,1.13e-05,9.6370489236459634e-14,2.9780672094782549e-08,2.0542432861344557e-08,1.7796170535166893e-09
1,1,0.40000000000000002,26,2.0000000000000003e-06,9.1021361906585118e-14,1.4087588459057077e-09,1.0215919774385122e-10,1.596237464747675e-09
1,1,0.56999999999999995,26,2.8499999999999998e-06,8.2795495062722704e-14,2.8606631898544789e-09,2.9561167568155329e-10,1.596235687534374e-09
1,1,0.80000000000000004,26,4.0000000000000007e-06,7.9392286543306032e-14,5.6350497529050515e-09,8.1727108254581921e-10,1.5962325830973028e-09
1,1,1.1299999999999999,26,5.6500000000000001e-06,5.9816261274137181e-14,1.1242844708127554e-08,2.3031879467710603e-09,1.5962247802657164e-09
1,1,1.6000000000000001,26,8.0000000000000013e-06,4.7493299954482354e-14,2.254044232798564e-08,6.5380719850550377e-09,1.5962089807263273e-09
1,1,2.2599999999999998,26,1.13e-05,6.4485049314082533e-14,4.4972348268420075e-08,1.8424960539223542e-08,1.596177736458627e-09
1,1,0.40000000000000002,27,2.0000000000000003e-06,6.7099868855853609e-14,7.4895997627000437e-10,7.8672319601351193e-11,1.229254993771112e-09
1,1,0.56999999999999995,27,2.8499999999999998e-06,3.3894464073784785e-14,1.5208577994267194e-09,2.2764939818691571e-10,1.2292548756535924e-09
1,1,0.80000000000000004,27,4.0000000000000007e-06,1.7863320129754891e-14,2.9958457329689025e-09,6.2937887711442658e-10,1.2292556193641141e-09
1,1,1.1299999999999999,27,5.6500000000000001e-06,5.8153220730017345e-14,5.9771960724147839e-09,1.7736909356298859e-09,1.2292567907687704e-09
1,1,1.6000000000000001,27,8.0000000000000013e-06,2.6633347176858231e-14,1.1983477007115828e-08,5.035045409737009e-09,1.2292591332365741e-09
1,1,2.2599999999999998,27,1.13e-05,6.5466612939407665e-14,2.3909157605947399e-08,1.4189609757089294e-08,1.2292639181009888e-09
1,1,0.40000000000000002,28,2.0000000000000003e-06,7.8234046674183263e-14,1.1141195847711512e-09,1.3042420342086116e-09,2.0378781784509551e-08
1,1,0.56999999999999995,28,2.8499999999999998e-06,7.6418520254066506e-14,2.2623778534815026e-09,3.7740788962348955e-09,2.03791660388616e-08
1,1,0.80000000000000004,28,4.0000000000000007e-06,9.1335621401098869e-14,4.4565924695308276e-09,1.0434506390262397e-08,2.037989529348124e-08
1,1,1.1299999999999999,28,5.6500000000000001e-06,1.6545350245243691e-14,8.8919081694832376e-09,2.940821807144317e-08,2.0381370306711554e-08
1,1,1.6000000000000001,28,8.0000000000000013e-06,5.0856999305386328e-14,1.7828241400015035e-08,8.3494263508278949e-08,2.038434167682591e-08
1,1,2.2599999999999998,28,1.13e-05,2.631108208261611e-14,3.5575082752154853e-08,2.3536819112297611e-07,2.0390245381598287e-08
1,1,0.40000000000000002,29,2.0000000000000003e-06,8.8361409087013397e-14,1.1458039405836236e-09,2.8491412748741159e-10,4.451783241990805e-09
1,1,0.56999999999999995,29,2.8499999999999998e-06,6.4445525207174939e-14,2.3266999948844651e-09,8.2444526900808244e-10,4.4518165859837175e-09
1,1,0.80000000000000004,29,4.0000000000000007e-06,8.3717068499835289e-14,4.5832260230860721e-09,2.2793623959749997e-09,4.4518796796386701e-09
1,1,1.1299999999999999,29,5.6500000000000001e-06,8.4439094593385666e-15,9.1442690272634383e-09,6.4237531840829821e-09,4.4519831866605756e-09
1,1,1.6000000000000001,29,8.0000000000000013e-06,9.7267190208897398e-14,1.8333023727607009e-08,1.8236288435308543e-08,4.4522188562764986e-09
1,1,2.2599999999999998,29,1.13e-05,7.0189957927489341e-14,3.6577587063586494e-08,5.1398136288274692e-08,4.4526858369199875e-09
1,1,0.40000000000000002,30,2.0000000000000003e-06,5.4339362080021179e-14,9.1339898918349117e-10,1.3645133505106303e-10,2.1320521101728592e-09
1,1,0.56999999999999995,30,2.8499999999999998e-06,9.3361007127032071e-14,1.8547710455917114e-09,3.9484294505041711e-10,2.1320619302587958e-09
1,1,0.80000000000000004,30,4.0000000000000007e-06,4.5007736254370382e-14,3.6535976128276774e-09,1.0916288132683729e-09,2.1320875259147905e-09
1,1,1.1299999999999999,30,5.6500000000000001e-06,5.8477291407093572e-14,7.2895010122647972e-09,3.0764548644702517e-09,2.1321375430611145e-09
1,1,1.6000000000000001,30,8.0000000000000013e-06,8.0683536827868459e-14,1.4614416637061013e-08,8.7336345551562262e-09,2.1322349988174375e-09
1,1,2.2599999999999998,30,1.13e-05,9.704410227860818e-14,2.9158115612737585e-08,2.4615061328012776e-08,2.1324340309818359e-09
1,1,0.40000000000000002,31,2.0000000000000003e-06,2.7383300010608474e-14,8.6397314814046287e-10,1.8706170984631797e-09,2.9228392163487177e-08
1,1,0.56999999999999995,31,2.8499999999999998e-06,3.5178146629597651e-14,1.7544004527171744e-09,5.4129837671897983e-09,2.9228878884136005e-08
1,1,0.80000000000000004,31,4.0000000000000007e-06,3.9639685038292206e-14,3.455864044686273e-09,1.4965666311858108e-08,2.9229817015347862e-08
1,1,1.1299999999999999,31,5.6500000000000001e-06,7.5962571739484028e-14,6.8949146976705105e-09,4.2178357142524206e-08,2.9231717262233009e-08
1,1,1.6000000000000001,31,8.0000000000000013e-06,2.4324641121428827e-14,1.3823007400718858e-08,1.1974878671751125e-07,2.9235543632204889e-08
1,1,2.2599999999999998,31,1.13e-05,4.8175525201199732e-14,2.7577870223012402e-08,3.3755878685274349e-07,2.9243146500819499e-08
1,1,0.40000000000000002,32,2.0000000000000003e-06,1.6973272861701355e-14,3.5854476307331635e-09,1.9182394149821852e-09,2.9972490859096638e-08
1,1,0.56999999999999995,32,2.8499999999999998e-06,1.2036720400907511e-14,7.2808093490557721e-09,5.5508258490753364e-09,2.9973194716189798e-08
1,1,0.80000000000000004,32,4.0000000000000007e-06,8.7131845291440855e-14,1.4342418259158751e-08,1.5346962371395002e-08,2.9974535881630858e-08
1,1,1.1299999999999999,32,5.6500000000000001e-06,4.7217343281973224e-14,2.8617027459968774e-08,4.3254089855370316e-08,2.9977253993438432e-08
1,1,1.6000000000000001,32,8.0000000000000013e-06,3.5398086311898471e-14,5.7379720554188463e-08,1.2280927056793585e-07,2.9982732072249957e-08
1,1,2.2599999999999998,32,1.13e-05,6.5014704654580249e-14,1.1450812977001505e-07,3.462215992644526e-07,2.999361694428403e-08
1,1,0.40000000000000002,33,2.0000000000000003e-06,1.2048092964110233e-14,8.3676121107769849e-10,6.5012487801266102e-11,1.0158201218947825e-09
1,1,0.56999999999999995,33,2.8499999999999998e-06,5.5778881096437668e-14,1.6991485854234351e-09,1.8812263433224715e-10,1.0158193578172349e-09
1,1,0.80000000000000004,33,4.0000000000000007e-06,5.0995204262316562e-14,3.3470457998257005e-09,5.2010147710109361e-10,1.0158231974630731e-09
1,1,1.1299999999999999,33,5.6500000000000001e-06,4.4549962202392064e-14,6.6778835033378247e-09,1.4657455594707596e-09,1.0158351978490219e-09
1,1,1.6000000000000001,33,8.0000000000000013e-06,2.2102767044208749e-14,1.3388204187838863e-08,4.160936922861663e-09,1.015853740933023e-09
1,1,2.2599999999999998,33,1.13e-05,2.794841422540988e-14,2.6711609071697086e-08,1.1726604451407053e-08,1.015890639751751e-09
1,1,0.40000000000000002,34,2.0000000000000003e-06,5.4218685440532322e-14,2.5508537899595598e-09,1.23789885645487e-10,1.9342169632107339e-09
1,1,0.56999999999999995,34,2.8499999999999998e-06,8.7794963932488122e-14,5.1798319611269144e-09,3.5820255391953288e-10,1.9342121674120133e-09
1,1,0.80000000000000004,34,4.0000000000000007e-06,1.0762149515117468e-14,1.0203438633317597e-08,9.903173177082012e-10,1.93421351114883e-09
1,1,1.1299999999999999,34,5.6500000000000001e-06,3.9494547501733628e-14,2.0357512816022683e-08,2.7908752553947858e-09,1.934216548648162e-09
1,1,1.6000000000000001,34,8.0000000000000013e-06,3.752652648380732e-14,4.0814108404793173e-08,7.9225757695653763e-09,1.9342225999915466e-09
1,1,2.2599999999999998,34,1.13e-05,1.6566202300594219e-14,8.1431460635670802e-08,2.2327209889344495e-08,1.9342345546272972e-09
1,1,0.40000000000000002,35,2.0000000000000003e-06,7.3666138088948691e-14,1.0047482919421497e-09,6.0453328098127383e-10,9.4458325153324017e-09
1,1,0.56999999999999995,35,2.8499999999999998e-06,5.0024037749434574e-14,2.0402484427073691e-09,1.7493252175383994e-09,9.4459575552985248e-09
1,1,0.80000000000000004,35,4.0000000000000007e-06,1.6705415493705673e-14,4.0188911382482685e-09,4.8364120947838215e-09,9.4461173726246496e-09
1,1,1.1299999999999999,35,5.6500000000000001e-06,4.225430750262644e-14,8.0180410672960059e-09,1.363029220938049e-08,9.4464762276035616e-09
1,1,1.6000000000000001,35,8.0000000000000013e-06,8.1089464387047756e-14,1.6073904828386792e-08,3.8695733651742204e-08,9.4472005985698721e-09
1,1,2.2599999999999998,35,1.13e-05,1.1573516816759439e-14,3.2065559373689654e-08,1.0906728425437419e-07,9.4486373814602001e-09
1,1,0.40000000000000002,36,2.0000000000000003e-06,4.7763180450471773e-14,1.3669306477436998e-09,1.843243569561549e-10,2.8800680774399195e-09
1,1,0.56999999999999995,36,2.8499999999999998e-06,3.4470831586484218e-14,2.7757254295754744e-09,5.3336866247684078e-10,2.8800692384530778e-09
1,1,0.80000000000000004,36,4.0000000000000007e-06,7.2838940208792319e-14,5.4677355618862212e-09,1.4745908717595977e-09,2.8800602964054637e-09
1,1,1.1299999999999999,36,5.6500000000000001e-06,3.2249991570955097e-14,1.0909020254887315e-08,4.1556193741171708e-09,2.8800526815962416e-09
1,1,1.6000000000000001,36,8.0000000000000013e-06,4.3331999879799859e-14,2.1871144776158747e-08,1.1796631832147193e-08,2.88003706839531e-09
1,1,2.2599999999999998,36,1.13e-05,9.0516089043179134e-14,4.3636888256499053e-08,3.3244418055704352e-08,2.8800061660416827e-09
1,1,0.40000000000000002,37,2.0000000000000003e-06,2.7980502625236817e-14,2.5881218372675527e-09,2.8822315228291683e-10,4.5034867544205743e-09
1,1,0.56999999999999995,37,2.8499999999999998e-06,5.2608605914666109e-14,5.2554999823410177e-09,8.3401479143802965e-10,4.5034898264946832e-09
1,1,0.80000000000000004,37,4.0000000000000007e-06,7.2879258571624965e-14,1.0352457403156024e-08,2.3058011727056785e-09,4.5035179154407773e-09
1,1,1.1299999999999999,37,5.6500000000000001e-06,3.246062107429522e-14,2.0654690202458069e-08,6.4981844387545687e-09,4.503567779789251e-09
1,1,1.6000000000000001,37,8.0000000000000013e-06,2.1754910651482894e-14,4.1409347803366597e-08,1.8447027435996639e-08,4.503668807616366e-09
1,1,2.2599999999999998,37,1.13e-05,9.2095350479674684e-14,8.2616844622903908e-08,5.1988959104406049e-08,4.5038695679946375e-09
1,1,0.40000000000000002,38,2.0000000000000003e-06,4.4622017095361987e-14,1.3029416502817859e-09,1.265902863414189e-10,1.9779732240846698e-09
1,1,0.56999999999999995,38,2.8499999999999998e-06,6.5334263825014558e-14,2.645782761701354e-09,3.6630641831476258e-10,1.9779711885155628e-09
1,1,0.80000000000000004,38,4.0000000000000007e-06,3.6616925579451995e-14,5.2117486072743155e-09,1.0127208919937998e-09,1.9779704921753897e-09
1,1,1.1299999999999999,38,5.6500000000000001e-06,9.9961288053250919e-14,1.0398204694249714e-08,2.8540020830650677e-09,1.9779666068091272e-09
1,1,1.6000000000000001,38,8.0000000000000013e-06,7.2694019735768629e-14,2.0846703639764189e-08,8.1017208518646734e-09,1.9779591923497732e-09
1,1,2.2599999999999998,38,1.13e-05,8.8687529163649582e-14,4.1591661297999618e-08,2.28317731512358e-08,1.9779455109439386e-09
1,1,0.40000000000000002,39,2.0000000000000003e-06,4.1578760375693839e-14,8.6994321569636598e-10,4.392662139583033e-11,6.863534593098487e-10
1,1,0.56999999999999995,39,2.8499999999999998e-06,6.572961589392231e-14,1.7665295161424201e-09,1.2710768753337651e-10,6.8635254860268225e-10
1,1,0.80000000000000004,39,4.0000000000000007e-06,2.7503852105141452e-14,3.4797794821244516e-09,3.5141297093015894e-10,6.8635345884796656e-10
1,1,1.1299999999999999,39,5.6500000000000001e-06,2.0403465120060081e-14,6.9427230213639576e-09,9.9034026975316277e-10,6.863554846625665e-10
1,1,1.6000000000000001,39,8.0000000000000013e-06,9.7764069962493328e-14,1.3919232184440321e-08,2.8113298114102795e-09,6.8635981723883764e-10
1,1,2.2599999999999998,39,1.13e-05,9.9420875173042301e-14,2.7771345713609047e-08,7.9228693386086672e-09,6.8636823510346466e-10
1,1,0.40000000000000002,40,2.0000000000000003e-06,4.7066662676150576e-14,5.8109602009035422e-10,7.8046716273972627e-10,1.2194799417808221e-08
1,1,0.56999999999999995,40,2.8499999999999998e-06,6.8427121197517462e-15,1.1799980013463606e-09,2.2584254932904335e-09,1.2194983035484246e-08
1,1,0.80000000000000004,40,4.0000000000000007e-06,6.5959180338602943e-14,2.3244478750697887e-09,6.2440136573258777e-09,1.2195339174464602e-08
1,1,1.1299999999999999,40,5.6500000000000001e-06,1.6821095114893968e-14,4.6378136178895055e-09,1.7597652015540052e-08,1.2196055585076452e-08
1,1,1.6000000000000001,40,8.0000000000000013e-06,7.1425965990776839e-14,9.2988614880002033e-09,4.9960959260555219e-08,1.2197499819471486e-08
1,1,2.2599999999999998,40,1.13e-05,2.3814498753373454e-14,1.8555518918598827e-08,1.408310057152236e-07,1.2200368920583352e-08
1,1,0.40000000000000002,41,2.0000000000000003e-06,1.3678987941517125e-14,3.8094966935636786e-10,5.1567563785418968e-12,8.0574318414717118e-11
1,1,0.56999999999999995,41,2.8499999999999998e-06,2.8551135757654855e-14,7.7356635163432693e-10,1.492182326565469e-11,8.0574445392939755e-11
1,1,0.80000000000000004,41,4.0000000000000007e-06,3.2984878703264014e-14,1.5238002384388902e-09,4.125408643919035e-11,8.0574387576543638e-11
1,1,1.1299999999999999,41,5.6500000000000001e-06,3.4530746047071643e-14,3.0402230967885493e-09,1.1626042418581061e-10,8.0574305848449788e-11
1,1,1.6000000000000001,41,8.0000000000000013e-06,9.4251615560971859e-14,6.0952236265320153e-09,3.3003281903045447e-10,8.0574418708607028e-11
1,1,2.2599999999999998,41,1.13e-05,9.7647479639814534e-14,1.2160979557976375e-08,9.3008528043437322e-10,8.0574469317142314e-11
1,1,0.40000000000000002,42,2.0000000000000003e-06,8.1990626473703944e-14,1.8764126282390703e-09,7.5578856239457915e-11,1.1809196287415296e-09
1,1,0.56999999999999995,42,2.8499999999999998e-06,8.6529221432425584e-14,3.8102931022959232e-09,2.1869772351895111e-10,1.1809178722681265e-09
1,1,0.80000000000000004,42,4.0000000000000007e-06,1.2980729860085624e-14,7.5056666693472681e-09,6.0463005930002391e-10,1.180918084570359e-09
1,1,1.1299999999999999,42,5.6500000000000001e-06,3.8250817497201231e-14,1.4975020499036177e-08,1.7039431211105771e-09,1.1809180565976489e-09
1,1,1.6000000000000001,42,8.0000000000000013e-06,2.9367640294889403e-14,3.0022924984519384e-08,4.8370397556246429e-09,1.1809179090880473e-09
1,1,2.2599999999999998,42,1.13e-05,1.8373160766275837e-14,5.9901106911792496e-08,1.3631538934399261e-08,1.1809175338225171e-09
1,1,0.40000000000000002,43,2.0000000000000003e-06,2.4579613871194824e-14,4.2692529306636329e-10,1.9773311785466584e-11,3.0895799664791531e-10
1,1,0.56999999999999995,43,2.8499999999999998e-06,8.37733393474406e-14,8.6692579138013305e-10,5.7215653470533622e-11,3.089514909879619e-10
1,1,0.80000000000000004,43,4.0000000000000007e-06,3.3352546636161782e-14,1.7077046320135079e-09,1.581827723748428e-10,3.0895072729461476e-10
1,1,1.1299999999999999,43,5.6500000000000001e-06,7.5372444499927081e-14,3.4071467401941328e-09,4.4578489172285762e-10,3.0895129154947153e-10
1,1,1.6000000000000001,43,8.0000000000000013e-06,4.0789041340782046e-14,6.8308737866982496e-09,1.2654741504456604e-09,3.0895365001114748e-10
1,1,2.2599999999999998,43,1.13e-05,4.4657336504289396e-14,1.3628806495190238e-08,3.5663697184829052e-09,3.0895913901710469e-10
1,1,0.40000000000000002,44,2.0000000000000003e-06,4.3764080187618183e-14,4.6941475874867533e-10,2.4690541172048614e-11,3.8578970581325952e-10
1,1,0.56999999999999995,44,2.8499999999999998e-06,3.3847410479057603e-14,9.5320592209960451e-10,7.1445872720848695e-11,3.8579143229414022e-10
1,1,0.80000000000000004,44,4.0000000000000007e-06,5.3608309983391442e-14,1.8776628108588577e-09,1.9752696754597795e-10,3.857948584882381e-10
1,1,1.1299999999999999,44,5.6500000000000001e-06,7.8275481319579349e-14,3.746241386178966e-09,5.566643718982775e-10,3.857963332783128e-10
1,1,1.6000000000000001,44,8.0000000000000013e-06,8.8535770297624256e-14,7.5107152291041882e-09,1.5802363603954949e-09,3.857998926746813e-10
1,1,2.2599999999999998,44,1.13e-05,4.7326675126384571e-14,1.4985219144470514e-08,4.4534394304379276e-09,3.8580711499486187e-10
1,1,0.40000000000000002,45,2.0000000000000003e-06,7.8595962557045554e-14,1.0588285982662039e-09,3.5727583381650088e-10,5.582434903382825e-09
1,1,0.56999999999999995,45,2.8499999999999998e-06,2.9065483874929513e-14,2.1500697812455004e-09,1.0338340139008272e-09,5.5824680949108626e-09
1,1,0.80000000000000004,45,4.0000000000000007e-06,4.0169570887635267e-14,4.2352226381052381e-09,2.8582559108388867e-09,5.5825310758571991e-09
1,1,1.1299999999999999,45,5.6500000000000001e-06,9.808888512032746e-14,8.44967345705802e-09,8.0552036819406574e-09,5.5826602189488652e-09
1,1,1.6000000000000001,45,8.0000000000000013e-06,5.3493504690118007e-14,1.6939327962183859e-08,2.2867634728936387e-08,5.5829186349942339e-09
1,1,2.2599999999999998,45,1.13e-05,6.6318286441797342e-14,3.3792480581559967e-08,6.4450524694216973e-08,5.5834308247762136e-09
1,1,0.40000000000000002,46,2.0000000000000003e-06,9.0003919822689889e-14,1.7662705747597224e-09,2.2303268112069397e-10,3.4848856425108426e-09
1,1,0.56999999999999995,46,2.8499999999999998e-06,2.5187853337704701e-14,3.5866378672319548e-09,6.453756744740379e-10,3.4848815801571226e-09
1,1,0.80000000000000004,46,4.0000000000000007e-06,3.1314491965090835e-14,7.0651075667303072e-09,1.784257659960642e-09,3.4848782421106283e-09
1,1,1.1299999999999999,46,5.6500000000000001e-06,4.7440896000994817e-14,1.4096059062105764e-08,5.0283100386062455e-09,3.4848710882386251e-09
1,1,1.6000000000000001,46,8.0000000000000013e-06,4.2889397408162718e-14,2.8260833018014231e-08,1.4273972173550781e-08,3.4848564876832952e-09
1,1,2.2599999999999998,46,1.13e-05,1.4593699317826026e-14,5.6385843379901006e-08,4.0225985565596514e-08,3.484828228002114e-09
1,1,0.40000000000000002,47,2.0000000000000003e-06,2.6566231160061421e-14,6.24678152623586e-10,2.9220491846025781e-10,4.565701850941527e-09
1,1,0.56999999999999995,47,2.8499999999999998e-06,6.7724448442430349e-14,1.2684838504625275e-09,8.455345495493375e-10,4.5656938952840425e-09
1,1,0.80000000000000004,47,4.0000000000000007e-06,7.9798242896811445e-14,2.4986929766703241e-09,2.3376371005330705e-09,4.5656974619786519e-09
1,1,1.1299999999999999,47,5.6500000000000001e-06,6.1455998056515483e-14,4.9852310613183765e-09,6.5878319644826233e-09,4.5656980120428736e-09
